No errors
No warnings
201 ms
data source=metars
4716 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
PAGH 141657Z AUTO 00000KT 10SM CLR 13/05 A3054 RMK AO2 SLP372 T01330050,PAGH,2015-06-14T16:57:00Z,66.88,-157.17,13.3,5.0,0,0,,10.0,30.540354,1037.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,60.0
PHNG 141657Z AUTO 09004KT SCT022 24/21 A2995 RMK AO2 SLP136 T02440206 PWINO $,PHNG,2015-06-14T16:57:00Z,21.43,-157.77,24.4,20.6,90,4,,,29.949802,1013.6,,TRUE,TRUE,TRUE,,,,TRUE,,SCT,2200,,,,,,,,,,,,,,,,,,,METAR,3.0
KNYL 141657Z AUTO 19011KT 10SM CLR 34/13 A2970 RMK AO2 SLP053 T03390128,KNYL,2015-06-14T16:57:00Z,32.63,-114.62,33.9,12.8,190,11,,10.0,29.698818,1005.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,65.0
RKTP 141657Z 03004KT 9999 BKN050 20/19 A2977,RKTP,2015-06-14T16:57:00Z,,,20.0,19.0,30,4,,6.21,29.769686,,,,,,,,,,,BKN,5000,,,,,,,VFR,,,,,,,,,,,,METAR,
KFLG 141657Z VRB04KT 10SM CLR 22/04 A3016 RMK AO2 SLP119 T02220044 $,KFLG,2015-06-14T16:57:00Z,35.13,-111.67,22.2,4.4,0,4,,10.0,30.159449,1011.9,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2134.0
KNSI 141657Z AUTO 31006KT 10SM OVC005 A2984 RMK AO2 SLPNO PNO $,KNSI,2015-06-14T16:57:00Z,33.22,-119.45,,,310,6,,10.0,29.840551,,,TRUE,TRUE,TRUE,,,,,,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,154.0
KABH 141656Z AUTO 04004KT 10SM CLR A3006 RMK AO2 SLPNO $,KABH,2015-06-14T16:56:00Z,38.75,-104.3,,,40,4,,10.0,30.059055,,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1840.0
KNYG 141656Z AUTO 19005KT 10SM CLR 31/22 A3006 RMK AO2 PK WND 33034/1629 SLP179 T03060217 $,KNYG,2015-06-14T16:56:00Z,38.5,-77.28,30.6,21.7,190,5,,10.0,30.059055,1017.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
K2WX 141656Z AUTO 06010KT 19/11 A2996 RMK AO1 SLP130 T01890106 $,K2WX,2015-06-14T16:56:00Z,45.6,-103.55,18.9,10.6,60,10,,,29.958662,1013.0,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,915.0
KNBC 141656Z AUTO 35005KT 10SM RA CLR 33/22 A3012 RMK AO2 SLP201 P0000 T03330217 $,KNBC,2015-06-14T16:56:00Z,32.47,-80.72,33.3,21.7,350,5,,10.0,30.121063,1020.1,,TRUE,TRUE,TRUE,,,,,RA,CLR,,,,,,,,VFR,,,,,,0.0050,,,,,,METAR,12.0
KNUW 141656Z 26007KT 10SM FEW030 16/11 A3009 RMK AO2 SLP189 T01560106 $,KNUW,2015-06-14T16:56:00Z,48.35,-122.65,15.6,10.6,260,7,,10.0,30.088583,1018.9,,,TRUE,TRUE,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,14.0
KQBL 141656Z AUTO 13003KT 10SM FEW230 32/23 A3013 RMK AO2 SLP204 T03160233,KQBL,2015-06-14T16:56:00Z,100.65,-1000.65,31.6,23.3,130,3,,10.0,30.129921,1020.4,,TRUE,TRUE,,,,,,,FEW,23000,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQHY 141656Z AUTO 13008KT 10SM CLR 30/24 A3017 RMK AO2 SLP218 T03020235,KQHY,2015-06-14T16:56:00Z,100.65,-1000.65,30.2,23.5,130,8,,10.0,30.171259,1021.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KHFF 141656Z AUTO 02005G11KT 10SM FEW055 FEW070 SCT085 34/20 A3014 RMK AO2 SLP204 T03350196 TSNO $,KHFF,2015-06-14T16:56:00Z,35.02,-79.5,33.5,19.6,20,5,11,10.0,30.138779,1020.4,,TRUE,TRUE,TRUE,,TRUE,,,,FEW,5500,FEW,7000,SCT,8500,,,VFR,,,,,,,,,,,,METAR,115.0
KTDR 141656Z AUTO 17013KT 10SM FEW033 32/26 A3010 RMK AO2 SLP196 T03160258 TSNO $,KTDR,2015-06-14T16:56:00Z,30.05,-85.52,31.6,25.8,170,13,,10.0,30.100393,1019.6,,TRUE,TRUE,TRUE,,TRUE,,,,FEW,3300,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
PMDY 141656Z AUTO 00000KT 10SM CLR A3005 RMK AO2 PWINO TSNO SLPNO $,PMDY,2015-06-14T16:56:00Z,28.22,-177.37,,,0,0,,10.0,30.050198,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
KEKO 141656Z AUTO 00000KT 10SM CLR 23/01 A3001 RMK AO2 SLP104 T02280006,KEKO,2015-06-14T16:56:00Z,40.82,-115.78,22.8,0.6,0,0,,10.0,30.008858,1010.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1547.0
KEKQ 141656Z AUTO 27006KT 10SM SCT035 SCT043 31/22 A3018 RMK AO2 PWINO T03050216 SLP211,KEKQ,2015-06-14T16:56:00Z,36.85,-84.85,30.5,21.6,270,6,,10.0,30.180119,1021.1,,TRUE,TRUE,,,,,TRUE,,SCT,3500,SCT,4300,,,,,VFR,,,,,,,,,,,,METAR,294.0
KFSD 141656Z 00000KT 10SM SCT035 BKN250 27/19 A2989 RMK AO2 SLP114 T02720189,KFSD,2015-06-14T16:56:00Z,43.58,-96.75,27.2,18.9,0,0,,10.0,29.890747,1011.4,,,TRUE,,,,,,,SCT,3500,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,436.0
KGON 141656Z 20008KT 10SM CLR 24/14 A3005 RMK AO2 SLP175 T02440144,KGON,2015-06-14T16:56:00Z,41.33,-72.05,24.4,14.4,200,8,,10.0,30.050198,1017.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KGRD 141656Z AUTO 34007KT 10SM CLR 32/20 A3016 RMK AO2 SLP203 T03220200,KGRD,2015-06-14T16:56:00Z,34.25,-82.15,32.2,20.0,340,7,,10.0,30.159449,1020.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,185.0
K1M4 141656Z AUTO VRB05KT 10SM FEW021 29/23 A3018 RMK AO2 T02880227 SLP230,K1M4,2015-06-14T16:56:00Z,34.28,-87.6,28.8,22.7,0,5,,10.0,30.180119,1023.0,,TRUE,TRUE,,,,,,,FEW,2100,,,,,,,VFR,,,,,,,,,,,,METAR,284.0
KADF 141656Z AUTO 19007KT 9SM -RA FEW032 29/25 A3002 RMK AO2 T02940250 RAB15E38B55 P0001 SLP176,KADF,2015-06-14T16:56:00Z,34.1,-93.07,29.4,25.0,190,7,,9.0,30.02067,1017.6,,TRUE,TRUE,,,,,,-RA,FEW,3200,,,,,,,VFR,,,,,,0.01,,,,,,METAR,56.0
KAJO 141656Z AUTO 00000KT 10SM OVC012 20/16 A2983 RMK AO2 T02000155 SLP097 $,KAJO,2015-06-14T16:56:00Z,33.9,-117.6,20.0,15.5,0,0,,10.0,29.828741,1009.7,,TRUE,TRUE,TRUE,,,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,163.0
KAND 141656Z AUTO 27010KT 10SM CLR 32/19 A3015 RMK AO2 SLP199 T03220194,KAND,2015-06-14T16:56:00Z,34.5,-82.72,32.2,19.4,270,10,,10.0,30.15059,1019.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,239.0
KART 141656Z AUTO VRB03KT 10SM CLR 26/14 A3005 RMK AO2 SLP171 T02560144,KART,2015-06-14T16:56:00Z,43.98,-76.03,25.6,14.4,0,3,,10.0,30.050198,1017.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,100.0
KBED 141656Z 00000KT 10SM CLR 25/08 A3006 RMK AO2 SLP192 T02500078,KBED,2015-06-14T16:56:00Z,42.47,-71.3,25.0,7.8,0,0,,10.0,30.059055,1019.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
KOWB 141656Z 22010G16KT 10SM BKN026 30/23 A3008 RMK AO2 T03000227 SLP181,KOWB,2015-06-14T16:56:00Z,37.72,-87.17,30.0,22.7,220,10,16,10.0,30.079725,1018.1,,,TRUE,,,,,,,BKN,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,124.0
KRDM 141656Z 34006KT 10SM CLR 18/02 A3002 RMK AO2 SLP147 T01780017,KRDM,2015-06-14T16:56:00Z,44.25,-121.15,17.8,1.7,340,6,,10.0,30.02067,1014.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,938.0
KSBP 141656Z 00000KT 10SM OVC009 16/13 A2984 RMK AO2 SLP105 T01560128,KSBP,2015-06-14T16:56:00Z,35.23,-120.63,15.6,12.8,0,0,,10.0,29.840551,1010.5,,,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,59.0
KSDF 141656Z 23011KT 10SM SCT041 BKN150 31/21 A3008 RMK AO2 SLP179 T03110211,KSDF,2015-06-14T16:56:00Z,38.18,-85.73,31.1,21.1,230,11,,10.0,30.079725,1017.9,,,TRUE,,,,,,,SCT,4100,BKN,15000,,,,,VFR,,,,,,,,,,,,METAR,146.0
KSFO 141656Z 31008KT 10SM FEW008 SCT022 17/11 A2983 RMK AO2 SLP100 T01720106,KSFO,2015-06-14T16:56:00Z,37.62,-122.37,17.2,10.6,310,8,,10.0,29.828741,1010.0,,,TRUE,,,,,,,FEW,800,SCT,2200,,,,,VFR,,,,,,,,,,,,METAR,3.0
KSGH 141656Z AUTO 22013KT 8SM SCT036 31/22 A3008 RMK AO2 T03050222 SLP174,KSGH,2015-06-14T16:56:00Z,39.83,-83.83,30.5,22.2,220,13,,8.0,30.079725,1017.4,,TRUE,TRUE,,,,,,,SCT,3600,,,,,,,VFR,,,,,,,,,,,,METAR,321.0
KSHV 141656Z 15008KT 10SM SCT036TCU 31/22 A2998 RMK AO2 SLP148 TCU ALQDS T03110222,KSHV,2015-06-14T16:56:00Z,32.45,-93.83,31.1,22.2,150,8,,10.0,29.97933,1014.8,,,TRUE,,,,,,,SCT,3600,,,,,,,VFR,,,,,,,,,,,,METAR,83.0
KSLE 141656Z 34007KT 10SM CLR 17/07 A2997 RMK AO2 SLP148 T01720072,KSLE,2015-06-14T16:56:00Z,44.9,-123.0,17.2,7.2,340,7,,10.0,29.970472,1014.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,59.0
KBIH 141656Z AUTO VRB03KT 10SM CLR 31/02 A2991 RMK AO2 SLP064 T03060017,KBIH,2015-06-14T16:56:00Z,37.37,-118.35,30.6,1.7,0,3,,10.0,29.911417,1006.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1253.0
KBJJ 141656Z AUTO 24010KT 10SM FEW020 FEW027 SCT120 27/22 A3006 RMK AO2 SLP171 T02670217 TSNO $,KBJJ,2015-06-14T16:56:00Z,40.87,-81.88,26.7,21.7,240,10,,10.0,30.059055,1017.1,,TRUE,TRUE,TRUE,,TRUE,,,,FEW,2000,FEW,2700,SCT,12000,,,VFR,,,,,,,,,,,,METAR,343.0
KBMI 141656Z 23010KT 10SM FEW019 BKN025 BKN033 27/23 A2999 RMK AO2 T02660227 SLP141,KBMI,2015-06-14T16:56:00Z,40.47,-88.92,26.6,22.7,230,10,,10.0,29.991142,1014.1,,,TRUE,,,,,,,FEW,1900,BKN,2500,BKN,3300,,,MVFR,,,,,,,,,,,,METAR,267.0
KBOK 141656Z AUTO 21004KT 4SM HZ CLR 15/12 A2984 RMK AO2 T01500116 SLP104,KBOK,2015-06-14T16:56:00Z,42.07,-124.28,15.0,11.6,210,4,,4.0,29.840551,1010.4,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,140.0
KCAE 141656Z 29007KT 10SM FEW060 35/19 A3011 RMK AO2 SLP192 T03500189,KCAE,2015-06-14T16:56:00Z,33.93,-81.12,35.0,18.9,290,7,,10.0,30.109253,1019.2,,,TRUE,,,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,70.0
KCEC 141656Z AUTO 19008KT 3SM BR OVC004 11/10 A2985 RMK AO2 SLP107 T01110100,KCEC,2015-06-14T16:56:00Z,41.77,-124.22,11.1,10.0,190,8,,3.0,29.84941,1010.7,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,17.0
KCHS 141656Z 35003KT 10SM FEW045 34/21 A3011 RMK AO2 SLP195 T03440211 $,KCHS,2015-06-14T16:56:00Z,32.9,-80.03,34.4,21.1,350,3,,10.0,30.109253,1019.5,,,TRUE,TRUE,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
KCTB 141656Z AUTO 28006KT 10SM FEW035 BKN060 12/03 A3017 RMK AO2 SLP214 T01220028,KCTB,2015-06-14T16:56:00Z,48.6,-112.37,12.2,2.8,280,6,,10.0,30.171259,1021.4,,TRUE,TRUE,,,,,,,FEW,3500,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,1175.0
KCXY 141656Z 00000KT 10SM SCT039 29/21 A3004 RMK AO2 SLP172 T02890206,KCXY,2015-06-14T16:56:00Z,40.22,-76.85,28.9,20.6,0,0,,10.0,30.041338,1017.2,,,TRUE,,,,,,,SCT,3900,,,,,,,VFR,,,,,,,,,,,,METAR,106.0
PHBK 141656Z AUTO 07006KT 10SM CLR A2997 RMK AO2 SLP152 $,PHBK,2015-06-14T16:56:00Z,22.03,-159.78,,,70,6,,10.0,29.970472,1015.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
KSPD 141656Z AUTO 14008KT 19/15 A2997 RMK AO1 SLP099 T01940150,KSPD,2015-06-14T16:56:00Z,37.28,-102.62,19.4,15.0,140,8,,,29.970472,1009.9,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1335.0
KNBT 141656Z AUTO 05006KT 10SM CLR A3005 RMK AO2 SLP182 PNO $,KNBT,2015-06-14T16:56:00Z,35.02,-76.47,,,50,6,,10.0,30.050198,1018.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
KNFE 141656Z AUTO 08008KT 10SM CLR 34/21 A3006 RMK AO2 SLP180 T03440206,KNFE,2015-06-14T16:56:00Z,36.7,-76.13,34.4,20.6,80,8,,10.0,30.059055,1018.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
KNXF 141656Z AUTO 25006KT 8SM OVC013 19/16 A2982 RMK AO2 SLP182 T01890156 $,KNXF,2015-06-14T16:56:00Z,33.28,-117.45,18.9,15.6,250,6,,8.0,29.819881,1018.2,,TRUE,TRUE,TRUE,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,27.0
KMHS 141656Z AUTO VRB04KT 10SM CLR 23/07 A2989 RMK AO2 SLP105 T02330067,KMHS,2015-06-14T16:56:00Z,41.32,-122.32,23.3,6.7,0,4,,10.0,29.890747,1010.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1078.0
KAQV 141656Z AUTO VRB05KT 10SM SCT032 BKN043 32/22 A2999 RMK AO2 SLP152 T03170222 $,KAQV,2015-06-14T16:56:00Z,31.4,-93.3,31.7,22.2,0,5,,10.0,29.991142,1015.2,,TRUE,TRUE,TRUE,,,,,,SCT,3200,BKN,4300,,,,,VFR,,,,,,,,,,,,METAR,111.0
K79J 141656Z AUTO VRB06KT 10SM FEW035 33/22 A3013 RMK AO2 SLP197 T03330222,K79J,2015-06-14T16:56:00Z,31.32,-86.4,33.3,22.2,0,6,,10.0,30.129921,1019.7,,TRUE,TRUE,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,94.0
KNDZ 141656Z AUTO 12012KT 10SM FEW043 33/22 A3010 RMK AO2 SLP178 T03330222,KNDZ,2015-06-14T16:56:00Z,30.7,-87.02,33.3,22.2,120,12,,10.0,30.100393,1017.8,,TRUE,TRUE,,,,,,,FEW,4300,,,,,,,VFR,,,,,,,,,,,,METAR,54.0
KPRN 141656Z AUTO 15005KT 10SM FEW039 32/21 A3013 RMK AO2 SLP197 T03170211 $,KPRN,2015-06-14T16:56:00Z,31.85,-86.62,31.7,21.1,150,5,,10.0,30.129921,1019.7,,TRUE,TRUE,TRUE,,,,,,FEW,3900,,,,,,,VFR,,,,,,,,,,,,METAR,138.0
KNPA 141656Z 12015KT 10SM SCT030 SCT250 31/22 A3010 RMK AO2 SLP194 T03060222,KNPA,2015-06-14T16:56:00Z,30.35,-87.32,30.6,22.2,120,15,,10.0,30.100393,1019.4,,,TRUE,,,,,,,SCT,3000,SCT,25000,,,,,VFR,,,,,,,,,,,,METAR,9.0
KNSE 141656Z AUTO 13011KT 10SM FEW043 FEW055 32/22 A3010 RMK AO2 SLP177 T03170217 $,KNSE,2015-06-14T16:56:00Z,30.73,-87.02,31.7,21.7,130,11,,10.0,30.100393,1017.7,,TRUE,TRUE,TRUE,,,,,,FEW,4300,FEW,5500,,,,,VFR,,,,,,,,,,,,METAR,61.0
KP53 141656Z AUTO 36007KT 17/13 A2990 RMK AO1 SLP126 T01670133,KP53,2015-06-14T16:56:00Z,46.42,-86.65,16.7,13.3,360,7,,,29.899607,1012.6,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,187.0
KNXP 141656Z VRB03KT 10SM FEW140 33/08 A2984 RMK AO2 SLP063 T03330083,KNXP,2015-06-14T16:56:00Z,34.28,-116.17,33.3,8.3,0,3,,10.0,29.840551,1006.3,,,TRUE,,,,,,,FEW,14000,,,,,,,VFR,,,,,,,,,,,,METAR,626.0
KNID 141656Z AUTO VRB03KT 10SM CLR 35/03 A2977 RMK AO2 SLP052 T03500033 $,KNID,2015-06-14T16:56:00Z,35.67,-117.67,35.0,3.3,0,3,,10.0,29.769686,1005.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,696.0
KSXT 141656Z AUTO 03007KT 10SM CLR 14/05 A2995 RMK AO2 SLP113 T01390050,KSXT,2015-06-14T16:56:00Z,42.6,-123.37,13.9,5.0,30,7,,10.0,29.949802,1011.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1170.0
KNFL 141656Z AUTO VRB03KT 10SM CLR 27/03 A2992 RMK AO2 SLP104 T02670028,KNFL,2015-06-14T16:56:00Z,39.42,-118.7,26.7,2.8,0,3,,10.0,29.920275,1010.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1199.0
KNTD 141656Z 27003KT 4SM HZ FEW004 SCT006 OVC008 19/16 A2984 RMK AO2 SLP105 T01890156 $,KNTD,2015-06-14T16:56:00Z,34.12,-119.12,18.9,15.6,270,3,,4.0,29.840551,1010.5,,,TRUE,TRUE,,,,,HZ,FEW,400,SCT,600,OVC,800,,,IFR,,,,,,,,,,,,METAR,4.0
KP28 141656Z AUTO 19008KT 26/21 A2989 RMK AO1 SLP107 T02610211,KP28,2015-06-14T16:56:00Z,37.28,-98.55,26.1,21.1,190,8,,,29.890747,1010.7,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,469.0
K8D3 141656Z AUTO 04017G24KT 17/16 A2989 RMK AO1 PK WND 33033/1627 SLP110 P0008 T01670161,K8D3,2015-06-14T16:56:00Z,45.67,-96.98,16.7,16.1,40,17,24,,29.890747,1011.0,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,METAR,354.0
KNMM 141656Z AUTO 12007G14KT 10SM FEW025 29/22 A3011 RMK AO2 SLP201 T02940222,KNMM,2015-06-14T16:56:00Z,32.53,-88.57,29.4,22.2,120,7,14,10.0,30.109253,1020.1,,TRUE,TRUE,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,97.0
KNGP 141656Z AUTO 15015KT 10SM SCT029 31/24 A2989 RMK AO2 SLP120 T03110239,KNGP,2015-06-14T16:56:00Z,27.68,-97.27,31.1,23.9,150,15,,10.0,29.890747,1012.0,,TRUE,TRUE,,,,,,,SCT,2900,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
KNOG 141656Z AUTO 17013KT 10SM FEW029 SCT110 32/24 A2989 RMK AO2 RAB13E24 SLP100 P0000 T03170239 TSNO $,KNOG,2015-06-14T16:56:00Z,27.9,-98.05,31.7,23.9,170,13,,10.0,29.890747,1010.0,,TRUE,TRUE,TRUE,,TRUE,,,,FEW,2900,SCT,11000,,,,,VFR,,,,,,0.0050,,,,,,METAR,78.0
KNQI 141656Z AUTO 14016G22KT 10SM FEW038 SCT046 32/25 A2988 RMK AO2 SLP114 T03220250 TSNO $,KNQI,2015-06-14T16:56:00Z,27.5,-97.82,32.2,25.0,140,16,22,10.0,29.878937,1011.4,,TRUE,TRUE,TRUE,,TRUE,,,,FEW,3800,SCT,4600,,,,,VFR,,,,,,,,,,,,METAR,15.0
KNTU 141656Z 08008KT 10SM FEW050 SCT280 32/21 A3006 RMK AO2 SLP181 T03170206,KNTU,2015-06-14T16:56:00Z,36.82,-76.02,31.7,20.6,80,8,,10.0,30.059055,1018.1,,,TRUE,,,,,,,FEW,5000,SCT,28000,,,,,VFR,,,,,,,,,,,,METAR,7.0
PFYU 141656Z 26006KT 10SM CLR 17/07 A3044 RMK AO1,PFYU,2015-06-14T16:56:00Z,66.57,-145.27,17.0,7.0,260,6,,10.0,30.43996,,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,131.0
KGNA 141656Z AUTO 20003KT 07/06 A2992 RMK AO1 SLP135 T00720061,KGNA,2015-06-14T16:56:00Z,47.75,-90.35,7.2,6.1,200,3,,,29.920275,1013.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,185.0
KP60 141656Z AUTO 09004KT 13/00 A3015 RMK AO1 SLP150 T01330000,KP60,2015-06-14T16:56:00Z,44.55,-110.42,13.3,0.0,90,4,,,30.15059,1015.0,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,2388.0
KNCA 141656Z AUTO 31006KT 10SM CLR 33/21 A3006 RMK AO2 SLP180 T03280211,KNCA,2015-06-14T16:56:00Z,34.72,-77.45,32.8,21.1,310,6,,10.0,30.059055,1018.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
KALK 141656Z AUTO 00000KT 10SM CLR 30/03 A3000 RMK AO2 SLP054 T03000033 $,KALK,2015-06-14T16:56:00Z,31.6,-110.43,30.0,3.3,0,0,,10.0,30.0,1005.4,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1453.0
KGNR 141656Z AUTO VRB06KT 18/07 A3008 RMK AO1 SLP189 T01830067,KGNR,2015-06-14T16:56:00Z,45.47,-69.55,18.3,6.7,0,6,,,30.079725,1018.9,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,427.0
KD07 141656Z AUTO 11003KT 17/11 A2999 RMK AO1 SLP148 T01720111,KD07,2015-06-14T16:56:00Z,45.03,-102.02,17.2,11.1,110,3,,,29.991142,1014.8,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,784.0
KNRS 141656Z AUTO 24006KT 10SM OVC012 18/15 A2983 RMK AO2 SLP101 T01830150 $,KNRS,2015-06-14T16:56:00Z,32.57,-117.12,18.3,15.0,240,6,,10.0,29.828741,1010.1,,TRUE,TRUE,TRUE,,,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,7.0
KSRC 141656Z AUTO 18008KT 10SM BKN025 BKN034 OVC045 29/24 A3004 RMK AO2 SLP174 T02890239 TSNO,KSRC,2015-06-14T16:56:00Z,35.22,-91.73,28.9,23.9,180,8,,10.0,30.041338,1017.4,,TRUE,TRUE,,,TRUE,,,,BKN,2500,BKN,3400,OVC,4500,,,MVFR,,,,,,,,,,,,METAR,80.0
KISO 141656Z 31003KT 10SM CLR 33/19 A3007 RMK AO2,KISO,2015-06-14T16:56:00Z,35.32,-77.62,33.0,19.0,310,3,,10.0,30.070866,,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,29.0
KHND 141656Z VRB04KT 10SM CLR 33/12 A2982 RMK AO2 SLP063 T03280117,KHND,2015-06-14T16:56:00Z,35.98,-115.13,32.8,11.7,0,4,,10.0,29.819881,1006.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,749.0
KEAU 141656Z VRB04KT 10SM BKN032 24/17 A2992 RMK AO2 SLP128 T02440167,KEAU,2015-06-14T16:56:00Z,44.87,-91.47,24.4,16.7,0,4,,10.0,29.920275,1012.8,,,TRUE,,,,,,,BKN,3200,,,,,,,VFR,,,,,,,,,,,,METAR,276.0
KBZN 141656Z 00000KT 10SM CLR 17/06 A3008 RMK AO2 SLP161 T01670056,KBZN,2015-06-14T16:56:00Z,45.78,-111.17,16.7,5.6,0,0,,10.0,30.079725,1016.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1361.0
PHSF 141656Z AUTO 12003KT 10SM CLR 12/07 A3027 RMK AO2 SLP145 T01230065 $,PHSF,2015-06-14T16:56:00Z,19.77,-155.55,12.3,6.5,120,3,,10.0,30.268702,1014.5,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1887.0
KSXS 141656Z AUTO 11005KT 10SM FEW037 32/21 A3015 RMK AO2 SLP208 T03150209,KSXS,2015-06-14T16:56:00Z,31.37,-85.85,31.5,20.9,110,5,,10.0,30.15059,1020.8,,TRUE,TRUE,,,,,,,FEW,3700,,,,,,,VFR,,,,,,,,,,,,METAR,122.0
